delivery_from,english_wind_generated,scottish_wind_generated,total_wind_generated
2020-05-19 08:00:00+00:00,2968.804,876.118,3844.922
2020-05-19 08:30:00+00:00,2799.614,955.01,3754.624
2020-05-19 09:00:00+00:00,2627.366,1038.316,3665.682
2020-05-19 09:30:00+00:00,2363.322,1075.334,3438.656
2020-05-19 10:00:00+00:00,2199.53,1097.794,3297.324
2020-05-19 10:30:00+00:00,2082.244,1145.654,3227.898
2020-05-19 11:00:00+00:00,2032.522,1186.758,3219.28
2020-05-19 11:30:00+00:00,1962.956,1236.41,3199.366
2020-05-19 12:00:00+00:00,1784.98,1389.458,3174.438
2020-05-19 12:30:00+00:00,1689.952,1395.244,3085.196
2020-05-19 13:00:00+00:00,1681.724,1323.91,3005.634
2020-05-19 13:30:00+00:00,1683.49,1334.844,3018.334
2020-05-19 14:00:00+00:00,1743.11,1540.698,3283.808
2020-05-19 14:30:00+00:00,1701.102,1540.05,3241.152
2020-05-19 15:00:00+00:00,1626.572,1554.042,3180.614
2020-05-19 15:30:00+00:00,1661.536,1567.952,3229.488
2020-05-19 16:00:00+00:00,1538.244,1477.574,3015.818
2020-05-19 16:30:00+00:00,1332.914,1444.706,2777.62
2020-05-19 17:00:00+00:00,1359.998,1381.964,2741.962
2020-05-19 17:30:00+00:00,1273.704,1262.574,2536.278
2020-05-19 18:00:00+00:00,1085.86,1111.74,2197.6
2020-05-19 18:30:00+00:00,956.486,914.718,1871.204
2020-05-19 19:00:00+00:00,848.568,700.952,1549.52
2020-05-19 19:30:00+00:00,648.688,597.36,1246.048
2020-05-19 20:00:00+00:00,659.152,566.212,1225.364
2020-05-19 20:30:00+00:00,629.15,507.12,1136.27
2020-05-19 21:00:00+00:00,593.236,342.008,935.244
2020-05-19 21:30:00+00:00,474.756,322.37,797.126
2020-05-19 22:00:00+00:00,397.962,339.422,737.384
2020-05-19 22:30:00+00:00,396.71,351.926,748.636
2020-05-19 23:00:00+00:00,315.726,319.924,635.65
2020-05-19 23:30:00+00:00,288.162,271.04,559.202
2020-05-20 00:00:00+00:00,302.346,270.866,573.212
2020-05-20 00:30:00+00:00,292.234,278.454,570.688
2020-05-20 01:00:00+00:00,367.47,332.254,699.724
2020-05-20 01:30:00+00:00,425.588,320.692,746.28
2020-05-20 02:00:00+00:00,408.622,302.098,710.72
2020-05-20 02:30:00+00:00,409.058,339.048,748.106
2020-05-20 03:00:00+00:00,417.586,355.906,773.492
2020-05-20 03:30:00+00:00,415.502,376.078,791.58
2020-05-20 04:00:00+00:00,381.652,402.8,784.452
2020-05-20 04:30:00+00:00,448.91,452.448,901.358
2020-05-20 05:00:00+00:00,488.52,530.502,1019.022
2020-05-20 05:30:00+00:00,455.764,629.252,1085.016
2020-05-20 06:00:00+00:00,450.69,662.58,1113.27
2020-05-20 06:30:00+00:00,450.432,690.468,1140.9
2020-05-20 07:00:00+00:00,455.488,702.068,1157.556
2020-05-20 07:30:00+00:00,447.186,825.274,1272.46
2020-05-20 08:00:00+00:00,428.184,844.692,1272.876
2020-05-20 08:30:00+00:00,445.1,825.004,1270.104
2020-05-20 09:00:00+00:00,473.188,877.064,1350.252
2020-05-20 09:30:00+00:00,492.682,983.966,1476.648
2020-05-20 10:00:00+00:00,479.396,1175.34,1654.736
2020-05-20 10:30:00+00:00,477.254,1277.234,1754.488
2020-05-20 11:00:00+00:00,537.172,1341.144,1878.316
2020-05-20 11:30:00+00:00,568.718,1422.766,1991.484
2020-05-20 12:00:00+00:00,680.234,1411.166,2091.4
2020-05-20 12:30:00+00:00,848.582,1370.132,2218.714
2020-05-20 13:00:00+00:00,1060.96,1402.67,2463.63
2020-05-20 13:30:00+00:00,1254.728,1417.936,2672.664
2020-05-20 14:00:00+00:00,1322.084,1456.182,2778.266
2020-05-20 14:30:00+00:00,1434.928,1500.66,2935.588
2020-05-20 15:00:00+00:00,1537.522,1619.972,3157.494
2020-05-20 15:30:00+00:00,1682.074,1798.676,3480.75
2020-05-20 16:00:00+00:00,1799.362,2145.594,3944.956
2020-05-20 16:30:00+00:00,1874.204,2416.262,4290.466
2020-05-20 17:00:00+00:00,2084.7,2396.43,4481.13
2020-05-20 17:30:00+00:00,2238.308,2333.69,4571.998
2020-05-20 18:00:00+00:00,2393.792,2316.592,4710.384
2020-05-20 18:30:00+00:00,2481.44,2381.12,4862.56
2020-05-20 19:00:00+00:00,2576.458,2389.914,4966.372
2020-05-20 19:30:00+00:00,2705.946,2330.928,5036.874
2020-05-20 20:00:00+00:00,2862.896,2232.784,5095.68
2020-05-20 20:30:00+00:00,3009.496,2227.534,5237.03
2020-05-20 21:00:00+00:00,3187.658,2125.802,5313.46
2020-05-20 21:30:00+00:00,3416.116,2083.522,5499.638
2020-05-20 22:00:00+00:00,3642.594,2041.002,5683.596
2020-05-20 22:30:00+00:00,3619.83,1933.394,5553.224
2020-05-20 23:00:00+00:00,3674.09,1639.61,5313.7
2020-05-20 23:30:00+00:00,3762.55,1416.074,5178.624
2020-05-21 00:00:00+00:00,3906.334,1254.954,5161.288
2020-05-21 00:30:00+00:00,4046.99,1053.738,5100.728
2020-05-21 01:00:00+00:00,4069.844,912.868,4982.712
2020-05-21 01:30:00+00:00,4105.916,773.728,4879.644
2020-05-21 02:00:00+00:00,4032.318,612.598,4644.916
2020-05-21 02:30:00+00:00,3996.132,560.656,4556.788
2020-05-21 03:00:00+00:00,3893.988,494.112,4388.1
2020-05-21 03:30:00+00:00,3842.242,489.1,4331.342
2020-05-21 04:00:00+00:00,4008.302,535.932,4544.234
2020-05-21 04:30:00+00:00,3866.71,609.044,4475.754
2020-05-21 05:00:00+00:00,3741.686,579.626,4321.312
2020-05-21 05:30:00+00:00,3480.526,474.532,3955.058
2020-05-21 06:00:00+00:00,3472.984,406.712,3879.696
2020-05-21 06:30:00+00:00,3329.156,473.374,3802.53
2020-05-21 07:00:00+00:00,2870.196,497.852,3368.048
2020-05-21 07:30:00+00:00,2092.524,474.776,2567.3
2020-05-21 08:00:00+00:00,1602.914,542.176,2145.09
2020-05-21 08:30:00+00:00,1583.532,601.236,2184.768
2020-05-21 09:00:00+00:00,1333.45,606.368,1939.818
2020-05-21 09:30:00+00:00,1313.752,667.246,1980.998
2020-05-21 10:00:00+00:00,1270,695.638,1965.638
2020-05-21 10:30:00+00:00,1175.684,812.382,1988.066
2020-05-21 11:00:00+00:00,1036.324,863.014,1899.338
2020-05-21 11:30:00+00:00,1255.312,906.28,2161.592
2020-05-21 12:00:00+00:00,1073.082,944.374,2017.456
2020-05-21 12:30:00+00:00,971.174,836.256,1807.43
2020-05-21 13:00:00+00:00,752.722,886.324,1639.046
2020-05-21 13:30:00+00:00,472.882,915.944,1388.826
2020-05-21 14:00:00+00:00,314.294,734.016,1048.31
2020-05-21 14:30:00+00:00,246.848,654.306,901.154
2020-05-21 15:00:00+00:00,255.44,582.276,837.716
2020-05-21 15:30:00+00:00,302.23,500.994,803.224
2020-05-21 16:00:00+00:00,409.426,386.8,796.226
2020-05-21 16:30:00+00:00,530.874,274.41,805.284
2020-05-21 17:00:00+00:00,598.86,263.412,862.272
2020-05-21 17:30:00+00:00,724.372,293.57,1017.942
2020-05-21 18:00:00+00:00,950.592,425.462,1376.054
2020-05-21 18:30:00+00:00,1273.13,508.002,1781.132
2020-05-21 19:00:00+00:00,1489.72,573.234,2062.954
2020-05-21 19:30:00+00:00,1934.164,724.784,2658.948
2020-05-21 20:00:00+00:00,2374.07,938.45,3312.52
2020-05-21 20:30:00+00:00,2784.016,1215.742,3999.758
2020-05-21 21:00:00+00:00,3407.61,1662.622,5070.232
2020-05-21 21:30:00+00:00,3970.734,1924.642,5895.376
2020-05-21 22:00:00+00:00,4478.44,2102.88,6581.32
2020-05-21 22:30:00+00:00,4601.094,2222.51,6823.604
2020-05-21 23:00:00+00:00,4695.556,2115.226,6810.782
2020-05-21 23:30:00+00:00,4839.822,1935.792,6775.614
2020-05-22 00:00:00+00:00,5137.594,1909.436,7047.03
2020-05-22 00:30:00+00:00,5505.256,1615.686,7120.942
2020-05-22 01:00:00+00:00,5973.274,1745.832,7719.106
2020-05-22 01:30:00+00:00,6339.812,1665.768,8005.58
2020-05-22 02:00:00+00:00,6411.278,1502.122,7913.4
2020-05-22 02:30:00+00:00,6618.358,1609.036,8227.394
2020-05-22 03:00:00+00:00,6687.126,1718.222,8405.348
2020-05-22 03:30:00+00:00,6393.652,1859.044,8252.696
2020-05-22 04:00:00+00:00,6361.898,1944.838,8306.736
2020-05-22 04:30:00+00:00,6320.312,1884.59,8204.902
2020-05-22 05:00:00+00:00,6317.706,1891.07,8208.776
2020-05-22 05:30:00+00:00,6225.708,1908.502,8134.21
2020-05-22 06:00:00+00:00,6014.55,1876.484,7891.034
2020-05-22 06:30:00+00:00,6134.672,1900.282,8034.954
2020-05-22 07:00:00+00:00,6780.596,1950.028,8730.624
2020-05-22 07:30:00+00:00,7123.83,2006.274,9130.104
2020-05-22 08:00:00+00:00,7110.928,2071.128,9182.056
2020-05-22 08:30:00+00:00,7423.134,2158.818,9581.952
2020-05-22 09:00:00+00:00,7604.084,2450.194,10054.278
2020-05-22 09:30:00+00:00,7559.552,2486.29,10045.842
2020-05-22 10:00:00+00:00,7364.028,2556.728,9920.756
2020-05-22 10:30:00+00:00,7136.438,2470.738,9607.176
2020-05-22 11:00:00+00:00,6943.09,2268.476,9211.566
2020-05-22 11:30:00+00:00,6958.264,2153.416,9111.68
2020-05-22 12:00:00+00:00,7032.77,1887.272,8920.042
2020-05-22 12:30:00+00:00,6856.582,1799.35,8655.932
2020-05-22 13:00:00+00:00,6683.366,1748.07,8431.436
2020-05-22 13:30:00+00:00,6677.848,1754.874,8432.722
2020-05-22 14:00:00+00:00,6799.786,1680.156,8479.942
2020-05-22 14:30:00+00:00,7624.098,1682.532,9306.63
2020-05-22 15:00:00+00:00,7969.896,1724.02,9693.916
2020-05-22 15:30:00+00:00,8022.49,1885.586,9908.076
2020-05-22 16:00:00+00:00,8036.716,2236.178,10272.894
2020-05-22 16:30:00+00:00,8100.872,2219.942,10320.814
2020-05-22 17:00:00+00:00,8206.528,2140.09,10346.618
2020-05-22 17:30:00+00:00,8238.062,1991.41,10229.472
2020-05-22 18:00:00+00:00,8210.408,1884.156,10094.564
2020-05-22 18:30:00+00:00,8065.316,1841.744,9907.06
2020-05-22 19:00:00+00:00,7866.138,1844.386,9710.524
2020-05-22 19:30:00+00:00,7837.168,1844.34,9681.508
2020-05-22 20:00:00+00:00,7779.62,1849.996,9629.616
2020-05-22 20:30:00+00:00,7710.228,1840.842,9551.07
2020-05-22 21:00:00+00:00,7698.716,1840.224,9538.94
2020-05-22 21:30:00+00:00,7767.156,1816.506,9583.662
2020-05-22 22:00:00+00:00,7837.788,1735.392,9573.18
2020-05-22 22:30:00+00:00,7877.118,1569.78,9446.898
2020-05-22 23:00:00+00:00,6611.228,1576.074,8187.302
2020-05-22 23:30:00+00:00,6362.958,1919.008,8281.966
2020-05-23 00:00:00+00:00,6395.7,2128.976,8524.676
2020-05-23 00:30:00+00:00,6312.06,2287.258,8599.318
2020-05-23 01:00:00+00:00,6141.248,2386.068,8527.316
2020-05-23 01:30:00+00:00,6061.458,2487.608,8549.066
2020-05-23 02:00:00+00:00,6079.678,2548.938,8628.616
2020-05-23 02:30:00+00:00,6183.118,2585.392,8768.51
2020-05-23 03:00:00+00:00,6255.086,2554.268,8809.354
2020-05-23 03:30:00+00:00,6252.294,2495.352,8747.646
2020-05-23 04:00:00+00:00,6269.824,2587.144,8856.968
2020-05-23 04:30:00+00:00,6247.772,2705.462,8953.234
2020-05-23 05:00:00+00:00,6277.3,2729.75,9007.05
2020-05-23 05:30:00+00:00,6344.388,2731.18,9075.568
2020-05-23 06:00:00+00:00,6414.518,2719.136,9133.654
2020-05-23 06:30:00+00:00,6446.174,2713.924,9160.098
2020-05-23 07:00:00+00:00,6333.742,2251.95,8585.692
2020-05-23 07:30:00+00:00,6190.23,2274.248,8464.478
2020-05-23 08:00:00+00:00,6367.116,2301.638,8668.754
2020-05-23 08:30:00+00:00,6410.204,2485.892,8896.096
2020-05-23 09:00:00+00:00,6401.128,2486.35,8887.478
2020-05-23 09:30:00+00:00,6296.38,2527.232,8823.612
2020-05-23 10:00:00+00:00,6106.974,2364.974,8471.948
2020-05-23 10:30:00+00:00,6120.172,2331.388,8451.56
2020-05-23 11:00:00+00:00,6066.55,2527.496,8594.046
2020-05-23 11:30:00+00:00,6046.17,2508.378,8554.548
2020-05-23 12:00:00+00:00,6087.986,2849.866,8937.852
2020-05-23 12:30:00+00:00,6262.438,3056.866,9319.304
2020-05-23 13:00:00+00:00,6310.38,3058.184,9368.564
2020-05-23 13:30:00+00:00,6282.524,3140.21,9422.734
2020-05-23 14:00:00+00:00,6426.734,3170.894,9597.628
2020-05-23 14:30:00+00:00,7269.73,3039.59,10309.32
2020-05-23 15:00:00+00:00,6946.808,2752.462,9699.27
2020-05-23 15:30:00+00:00,6846.724,2736.122,9582.846
2020-05-23 16:00:00+00:00,8375.904,2503.328,10879.232
2020-05-23 16:30:00+00:00,8509.002,2380.772,10889.774
2020-05-23 17:00:00+00:00,8457.874,2236.694,10694.568
2020-05-23 17:30:00+00:00,8362.458,2012.042,10374.5
2020-05-23 18:00:00+00:00,8286.896,2006.582,10293.478
2020-05-23 18:30:00+00:00,8145.974,1944.742,10090.716
2020-05-23 19:00:00+00:00,8024.652,1735.524,9760.176
2020-05-23 19:30:00+00:00,8015.25,1656.116,9671.366
2020-05-23 20:00:00+00:00,8012.824,1647.078,9659.902
2020-05-23 20:30:00+00:00,7789.764,1647.962,9437.726
2020-05-23 21:00:00+00:00,7857.662,1645.996,9503.658
2020-05-23 21:30:00+00:00,7902.522,1754.386,9656.908
2020-05-23 22:00:00+00:00,7939.628,1834.792,9774.42
2020-05-23 22:30:00+00:00,7253.982,1902.892,9156.874
2020-05-23 23:00:00+00:00,6346.266,2316.058,8662.324
2020-05-23 23:30:00+00:00,6296.172,2468.146,8764.318
2020-05-24 00:00:00+00:00,6356.592,2368.612,8725.204
2020-05-24 00:30:00+00:00,6265.108,2508.8,8773.908
2020-05-24 01:00:00+00:00,6238.368,2717.894,8956.262
2020-05-24 01:30:00+00:00,6153.526,2742.358,8895.884
2020-05-24 02:00:00+00:00,6162.594,2679.348,8841.942
2020-05-24 02:30:00+00:00,6226.486,2737.624,8964.11
2020-05-24 03:00:00+00:00,6265.182,2696.926,8962.108
2020-05-24 03:30:00+00:00,6170.862,2674.258,8845.12
2020-05-24 04:00:00+00:00,6169.17,2720.642,8889.812
2020-05-24 04:30:00+00:00,6126.388,2711.818,8838.206
2020-05-24 05:00:00+00:00,6129.646,2596.528,8726.174
2020-05-24 05:30:00+00:00,6187.626,2468.35,8655.976
2020-05-24 06:00:00+00:00,6280.946,2498.008,8778.954
2020-05-24 06:30:00+00:00,6162.862,2523.32,8686.182
2020-05-24 07:00:00+00:00,5973.534,2521.978,8495.512
2020-05-24 07:30:00+00:00,5924.122,2506.306,8430.428
2020-05-24 08:00:00+00:00,5779.9,2501.142,8281.042
2020-05-24 08:30:00+00:00,5748.99,2710.288,8459.278
2020-05-24 09:00:00+00:00,5635.412,2879.326,8514.738
2020-05-24 09:30:00+00:00,6056.836,2895.434,8952.27
2020-05-24 10:00:00+00:00,6608.552,2863.204,9471.756
2020-05-24 10:30:00+00:00,6855.018,2770.93,9625.948
2020-05-24 11:00:00+00:00,6866.842,2926.324,9793.166
2020-05-24 11:30:00+00:00,6842.78,3047.4,9890.18
2020-05-24 12:00:00+00:00,6598.644,3079.298,9677.942
2020-05-24 12:30:00+00:00,6272.29,2860.44,9132.73
2020-05-24 13:00:00+00:00,5950.32,3039.666,8989.986
2020-05-24 13:30:00+00:00,5487.66,2976.66,8464.32
2020-05-24 14:00:00+00:00,5186.608,2937.602,8124.21
2020-05-24 14:30:00+00:00,4884.02,2921.622,7805.642
2020-05-24 15:00:00+00:00,4580.316,2976.884,7557.2
2020-05-24 15:30:00+00:00,4287.438,2981.148,7268.586
2020-05-24 16:00:00+00:00,3906.428,2854.734,6761.162
2020-05-24 16:30:00+00:00,3663.33,2790.544,6453.874
2020-05-24 17:00:00+00:00,3493.806,2790.626,6284.432
2020-05-24 17:30:00+00:00,3334.514,2690.03,6024.544
2020-05-24 18:00:00+00:00,3089.65,2673.214,5762.864
2020-05-24 18:30:00+00:00,2879.492,2395.818,5275.31
2020-05-24 19:00:00+00:00,2834.97,2128.418,4963.388
2020-05-24 19:30:00+00:00,2712.972,2073.48,4786.452
2020-05-24 20:00:00+00:00,2573.052,2034.33,4607.382
2020-05-24 20:30:00+00:00,2419.134,1895.99,4315.124
2020-05-24 21:00:00+00:00,2363.824,1677.016,4040.84
2020-05-24 21:30:00+00:00,2243.46,1726.34,3969.8
2020-05-24 22:00:00+00:00,2069.66,1612.97,3682.63
2020-05-24 22:30:00+00:00,1982.466,1514.518,3496.984
2020-05-24 23:00:00+00:00,1857.724,1395.828,3253.552
2020-05-24 23:30:00+00:00,1706.182,1379.12,3085.302
2020-05-25 00:00:00+00:00,1553.152,1390.768,2943.92
2020-05-25 00:30:00+00:00,1375.802,1344.31,2720.112
2020-05-25 01:00:00+00:00,1312.636,1258.106,2570.742
2020-05-25 01:30:00+00:00,1284.99,1200.124,2485.114
2020-05-25 02:00:00+00:00,1133.8,1157.504,2291.304
2020-05-25 02:30:00+00:00,968.894,1154.018,2122.912
2020-05-25 03:00:00+00:00,794.944,1213.726,2008.67
2020-05-25 03:30:00+00:00,681.544,1228.706,1910.25
2020-05-25 04:00:00+00:00,576.222,1133.384,1709.606
2020-05-25 04:30:00+00:00,444.356,1168.304,1612.66
2020-05-25 05:00:00+00:00,356.478,1113.924,1470.402
2020-05-25 05:30:00+00:00,310.452,1027.358,1337.81
2020-05-25 06:00:00+00:00,254.748,1013.29,1268.038
2020-05-25 06:30:00+00:00,210.71,1068.428,1279.138
2020-05-25 07:00:00+00:00,231.754,1105.952,1337.706
2020-05-25 07:30:00+00:00,239.532,1398.818,1638.35
2020-05-25 08:00:00+00:00,234.852,1606.132,1840.984
2020-05-25 08:30:00+00:00,286.216,1844.932,2131.148
2020-05-25 09:00:00+00:00,342.946,2085.05,2427.996
2020-05-25 09:30:00+00:00,448.716,2352.082,2800.798
2020-05-25 10:00:00+00:00,544.502,2643.64,3188.142
2020-05-25 10:30:00+00:00,511.566,2925.84,3437.406
2020-05-25 11:00:00+00:00,602.642,3303.174,3905.816
2020-05-25 11:30:00+00:00,637.142,3492.49,4129.632
2020-05-25 12:00:00+00:00,674.136,3770.632,4444.768
2020-05-25 12:30:00+00:00,750.392,3812.448,4562.84
2020-05-25 13:00:00+00:00,891.146,3747.84,4638.986
2020-05-25 13:30:00+00:00,1024.216,3819.524,4843.74
2020-05-25 14:00:00+00:00,1314.734,3783.68,5098.414
2020-05-25 14:30:00+00:00,1548.804,3797.928,5346.732
2020-05-25 15:00:00+00:00,1659.02,3689.884,5348.904
2020-05-25 15:30:00+00:00,2007.846,3633.686,5641.532
2020-05-25 16:00:00+00:00,2420.712,3474.894,5895.606
2020-05-25 16:30:00+00:00,2664.218,3180.446,5844.664
2020-05-25 17:00:00+00:00,2789.148,3233.91,6023.058
2020-05-25 17:30:00+00:00,2840.752,3106.74,5947.492
2020-05-25 18:00:00+00:00,2824.534,2849.862,5674.396
2020-05-25 18:30:00+00:00,2794.132,2832.646,5626.778
2020-05-25 19:00:00+00:00,2755.168,2616.274,5371.442
2020-05-25 19:30:00+00:00,2697.828,2468.82,5166.648
2020-05-25 20:00:00+00:00,2553.926,2280.818,4834.744
2020-05-25 20:30:00+00:00,2479.392,2150.626,4630.018
2020-05-25 21:00:00+00:00,2503.172,1896.556,4399.728
2020-05-25 21:30:00+00:00,2533.694,1771.784,4305.478
2020-05-25 22:00:00+00:00,2519.47,1677.226,4196.696
2020-05-25 22:30:00+00:00,2372.57,1743.054,4115.624
2020-05-25 23:00:00+00:00,2336.318,1683.542,4019.86
2020-05-25 23:30:00+00:00,2246.294,1580.648,3826.942
2020-05-26 00:00:00+00:00,1976.954,1518.842,3495.796
2020-05-26 00:30:00+00:00,1685.452,1493.36,3178.812
2020-05-26 01:00:00+00:00,1481.952,1553.29,3035.242
2020-05-26 01:30:00+00:00,1278.036,1466.29,2744.326
2020-05-26 02:00:00+00:00,1226.72,1401.78,2628.5
2020-05-26 02:30:00+00:00,1079.542,1432.364,2511.906
2020-05-26 03:00:00+00:00,966.006,1448.164,2414.17
2020-05-26 03:30:00+00:00,923.512,1391.632,2315.144
2020-05-26 04:00:00+00:00,819.108,1356.46,2175.568
2020-05-26 04:30:00+00:00,744.9,1388.33,2133.23
2020-05-26 05:00:00+00:00,734.22,1345.074,2079.294
2020-05-26 05:30:00+00:00,677.742,1408.486,2086.228
2020-05-26 06:00:00+00:00,636.506,1438.92,2075.426
2020-05-26 06:30:00+00:00,582.438,1487.412,2069.85
2020-05-26 07:00:00+00:00,489.168,1590.206,2079.374
2020-05-26 07:30:00+00:00,455.314,1804.944,2260.258
2020-05-26 08:00:00+00:00,437.784,1913.176,2350.96
2020-05-26 08:30:00+00:00,435.132,1929.464,2364.596
2020-05-26 09:00:00+00:00,370.066,1969.914,2339.98
2020-05-26 09:30:00+00:00,274.898,2011.08,2285.978
2020-05-26 10:00:00+00:00,216.5,2111.974,2328.474
2020-05-26 10:30:00+00:00,208.716,2141.526,2350.242
2020-05-26 11:00:00+00:00,228.656,2061.872,2290.528
2020-05-26 11:30:00+00:00,209.916,2038.91,2248.826
2020-05-26 12:00:00+00:00,199.532,1989.262,2188.794
2020-05-26 12:30:00+00:00,206.092,2043.288,2249.38
2020-05-26 13:00:00+00:00,204.804,2043.538,2248.342
2020-05-26 13:30:00+00:00,260.844,1960.948,2221.792
2020-05-26 14:00:00+00:00,302.596,1838.632,2141.228
2020-05-26 14:30:00+00:00,328.1,1724.74,2052.84
2020-05-26 15:00:00+00:00,349.49,1686.974,2036.464
2020-05-26 15:30:00+00:00,385.65,1625.448,2011.098
2020-05-26 16:00:00+00:00,355.466,1485.64,1841.106
2020-05-26 16:30:00+00:00,350.132,1249.772,1599.904
2020-05-26 17:00:00+00:00,408.866,1126.762,1535.628
2020-05-26 17:30:00+00:00,435.31,1143.728,1579.038
2020-05-26 18:00:00+00:00,403.932,1314.27,1718.202
2020-05-26 18:30:00+00:00,413.888,1441.944,1855.832
2020-05-26 19:00:00+00:00,443.422,1320.216,1763.638
2020-05-26 19:30:00+00:00,476.89,1159.622,1636.512
2020-05-26 20:00:00+00:00,469.308,1011.818,1481.126
2020-05-26 20:30:00+00:00,445.768,971.522,1417.29
2020-05-26 21:00:00+00:00,387.132,900.116,1287.248
2020-05-26 21:30:00+00:00,349.75,980.034,1329.784
2020-05-26 22:00:00+00:00,277.57,1032.376,1309.946
2020-05-26 22:30:00+00:00,289.144,953.922,1243.066
2020-05-26 23:00:00+00:00,331.85,746.2,1078.05
2020-05-26 23:30:00+00:00,313.49,612.392,925.882
2020-05-27 00:00:00+00:00,307.156,609.51,916.666
2020-05-27 00:30:00+00:00,363.966,599.162,963.128
2020-05-27 01:00:00+00:00,402.62,654.664,1057.284
2020-05-27 01:30:00+00:00,347.49,672.646,1020.136
2020-05-27 02:00:00+00:00,270.618,758.444,1029.062
2020-05-27 02:30:00+00:00,265.926,788.558,1054.484
2020-05-27 03:00:00+00:00,204.984,772.42,977.404
2020-05-27 03:30:00+00:00,199.5,730.372,929.872
2020-05-27 04:00:00+00:00,208.246,685.592,893.838
2020-05-27 04:30:00+00:00,188.034,614.636,802.67
2020-05-27 05:00:00+00:00,181.202,566.176,747.378
2020-05-27 05:30:00+00:00,158.32,535.95,694.27
2020-05-27 06:00:00+00:00,129.622,548.496,678.118
2020-05-27 06:30:00+00:00,138.516,522.914,661.43
2020-05-27 07:00:00+00:00,144.714,456.036,600.75
2020-05-27 07:30:00+00:00,136.756,445.31,582.066
2020-05-27 08:00:00+00:00,129.146,429.42,558.566
2020-05-27 08:30:00+00:00,122.802,464.354,587.156
2020-05-27 09:00:00+00:00,131.266,428.914,560.18
2020-05-27 09:30:00+00:00,132.492,370.202,502.694
2020-05-27 10:00:00+00:00,110.15,294.602,404.752
2020-05-27 10:30:00+00:00,129.164,246.166,375.33
2020-05-27 11:00:00+00:00,156.708,195.578,352.286
2020-05-27 11:30:00+00:00,183.542,165.732,349.274
2020-05-27 12:00:00+00:00,232.932,147.928,380.86
2020-05-27 12:30:00+00:00,245.806,129.166,374.972
2020-05-27 13:00:00+00:00,274.504,129.552,404.056
2020-05-27 13:30:00+00:00,292.588,132.342,424.93
2020-05-27 14:00:00+00:00,348.306,141.892,490.198
2020-05-27 14:30:00+00:00,358.45,173.798,532.248
2020-05-27 15:00:00+00:00,393.638,216.652,610.29
2020-05-27 15:30:00+00:00,431.448,237.284,668.732
2020-05-27 16:00:00+00:00,469.38,256.366,725.746
2020-05-27 16:30:00+00:00,508.34,296.84,805.18
2020-05-27 17:00:00+00:00,596.938,347.574,944.512
2020-05-27 17:30:00+00:00,674.582,420.07,1094.652
2020-05-27 18:00:00+00:00,652.814,491.782,1144.596
2020-05-27 18:30:00+00:00,662.726,603.458,1266.184
2020-05-27 19:00:00+00:00,693.916,646.112,1340.028
2020-05-27 19:30:00+00:00,699.298,658.936,1358.234
2020-05-27 20:00:00+00:00,715.862,703.47,1419.332
2020-05-27 20:30:00+00:00,741.654,775.68,1517.334
2020-05-27 21:00:00+00:00,776.868,867.43,1644.298
2020-05-27 21:30:00+00:00,797.848,986.568,1784.416
2020-05-27 22:00:00+00:00,973.282,1172.238,2145.52
2020-05-27 22:30:00+00:00,1251.918,1349.534,2601.452
2020-05-27 23:00:00+00:00,1571.768,1332.078,2903.846
2020-05-27 23:30:00+00:00,1693.158,1300.834,2993.992
2020-05-28 00:00:00+00:00,1601.908,1334.42,2936.328
2020-05-28 00:30:00+00:00,1590.418,1148.024,2738.442
2020-05-28 01:00:00+00:00,1513.904,1078.116,2592.02
2020-05-28 01:30:00+00:00,1463.886,1111.208,2575.094
2020-05-28 02:00:00+00:00,1459.176,1180.536,2639.712
2020-05-28 02:30:00+00:00,1515.142,1374.118,2889.26
2020-05-28 03:00:00+00:00,1638.27,1587.606,3225.876
2020-05-28 03:30:00+00:00,1622.746,1656.452,3279.198
2020-05-28 04:00:00+00:00,1556.11,1624.016,3180.126
2020-05-28 04:30:00+00:00,1636.94,1590.152,3227.092
2020-05-28 05:00:00+00:00,1612.044,1499.54,3111.584
2020-05-28 05:30:00+00:00,1546.462,1478.69,3025.152
2020-05-28 06:00:00+00:00,1371.618,1388.072,2759.69
2020-05-28 06:30:00+00:00,1248.976,1317.082,2566.058
2020-05-28 07:00:00+00:00,1259.148,1192.574,2451.722
2020-05-28 07:30:00+00:00,1172.714,1117.414,2290.128
2020-05-28 08:00:00+00:00,1073.912,1082.018,2155.93
2020-05-28 08:30:00+00:00,1002.06,1043.778,2045.838
2020-05-28 09:00:00+00:00,954.718,1064.144,2018.862
2020-05-28 09:30:00+00:00,877.036,943.78,1820.816
2020-05-28 10:00:00+00:00,866.246,879.486,1745.732
2020-05-28 10:30:00+00:00,849.178,882.834,1732.012
2020-05-28 11:00:00+00:00,851.94,880.37,1732.31
2020-05-28 11:30:00+00:00,913.494,834.666,1748.16
2020-05-28 12:00:00+00:00,963.47,746.786,1710.256
2020-05-28 12:30:00+00:00,955.214,595.104,1550.318
2020-05-28 13:00:00+00:00,951.248,464.56,1415.808
2020-05-28 13:30:00+00:00,997.888,421.594,1419.482
2020-05-28 14:00:00+00:00,1106.276,382.04,1488.316
2020-05-28 14:30:00+00:00,1224.998,323.79,1548.788
2020-05-28 15:00:00+00:00,1385.688,256.366,1642.054
